scope,candidate_id,pair_id,drug_name,gene_symbol,original_indications,proposed_indication,route,review_status,llm_verdict,llm_summary,llm_support,llm_concern,llm_next_step,llm_source_urls,llm_search_log,llm_source_notes,action_class,action_label,reason_tags,reason_detail,can_test,critical_condition
BASELINE_384,C384-021,XFALPSLJIHVRKE-GFCCVEGCSA-N__CHEMBL4409,tedizolid,PDE10A,敏感革兰阳性菌急性细菌皮肤/结构感染,cardiovascular disorder,ORIGINAL_BASELINE,REVIEWED,CONDITIONAL,tedizolid–PDE10A保留前先核旧panel。,阳性近邻0.356且心血管疾病有遗传关联。,直接检索未命中；既有20µM广谱筛查是否包含PDE10A未知，不能当阴性。,先查panel；未覆盖时可用成熟PDE10A酶活候补，再确认SPR。,"[""https://journals.asm.org/doi/10.1128/aac.00431-13""]","[{""query"": ""\""tedizolid\"" \""PDE10A\"""", ""source"": ""web search"", ""outcome"": ""精确检索无直接命中；复用已打开的原药panel论文引言106–107行，未查到PDE10A名单。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",所列网络来源仅按检索获得片段引用，未阅读全文；非本配对实验会在评价中明示。其余依据本地候选审计记录。,FIRST_RESOLVE,先解决具体问题,"[""ASSAY_UNRESOLVED""]",tedizolid–PDE10A需核既有20µM panel覆盖，当前无法据其判阴性或新关系。,可以保留；先解决下述具体问题，再决定可解释的测量方案。,先查panel；未覆盖时可用成熟PDE10A酶活候补，再确认SPR。
BASELINE_384,C384-022,XFALPSLJIHVRKE-GFCCVEGCSA-N__CHEMBL5608,tedizolid,NTRK3,敏感革兰阳性菌急性细菌皮肤/结构感染,plasma cell myeloma,ORIGINAL_BASELINE,REVIEWED,DEFER,tedizolid–NTRK3先后置于同药NTRK2。,骨髓瘤体细胞关联、阳性近邻0.304。,排名18且没有直接关系检索命中；同药多个Trk候选不是独立证据。,先核旧panel，若TrkB确有信号再考虑TrkC交叉验证。,"[""https://journals.asm.org/doi/10.1128/aac.00431-13""]","[{""query"": ""\""tedizolid\"" \""NTRK3\"""", ""source"": ""web search"", ""outcome"": ""精确检索无命中；复用已打开原药panel引言，NTRK3覆盖未知。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",所列网络来源仅按检索获得片段引用，未阅读全文；非本配对实验会在评价中明示。其余依据本地候选审计记录。,FIRST_RESOLVE,先解决具体问题,"[""ASSAY_UNRESOLVED""]",tedizolid–NTRK3先查旧panel与TrkB/TrkC覆盖，同药多个Trk预测不能累加为独立支持。,可以保留；先解决下述具体问题，再决定可解释的测量方案。,先核旧panel，若TrkB确有信号再考虑TrkC交叉验证。
BASELINE_384,C384-023,ZISJNXNHJRQYJO-CMDGGOBGSA-N__CHEMBL206,tapinarof,ESR1,外用斑块银屑病及特应性皮炎,HER2 positive breast carcinoma,ORIGINAL_BASELINE,REVIEWED,CONDITIONAL,tapinarof–ESR1保留，但需区分AHR间接调节与直接ER结合。,本地HER2乳癌同时有遗传及体细胞关联。,搜索出现ER转录/周转背景及预测网站，均非直接ESR1亲和力；原外用用途不可直接外推全身。,先验证ER-LBD结合及竞争，再区分激动拮抗；同时控制AHR解释。,[],"[{""query"": ""\""tapinarof\"" \""estrogen receptor\"""", ""source"": ""web search"", ""outcome"": ""返回AHR和ER间接联系、预测值；未找到精确直接结合，GEO原页面打开失败。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",所列网络来源仅按检索获得片段引用，未阅读全文；非本配对实验会在评价中明示。其余依据本地候选审计记录。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",tapinarof–ESR1需以直接受体测试区分AHR间接调节；缺已知ER亲和正是可探索问题。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,先验证ER-LBD结合及竞争，再区分激动拮抗；同时控制AHR解释。
BASELINE_384,C384-024,YALNUENQHAQXEA-UHFFFAOYSA-N__CHEMBL1868,givinostat,FLT1,≥6岁Duchenne肌营养不良,coronary artery disorder,ORIGINAL_BASELINE,REVIEWED,CONDITIONAL,givinostat–FLT1可在已成熟体系中保留侦察。,冠脉病遗传关联较强，阳性近邻0.371。,检索仅见多药表格共现，无本药FLT1直接作用；HDAC间接转录改变不能替代靶点结合。,确认FLT1使用域并用匹配参照；结合阳性再做激酶/受体功能。,[],"[{""query"": ""\""givinostat\"" \""FLT1\"""", ""source"": ""web search"", ""outcome"": ""命中多药名单共现，没有精确配对实验。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",所列网络来源仅按检索获得片段引用，未阅读全文；非本配对实验会在评价中明示。其余依据本地候选审计记录。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",givinostat–FLT1的HDAC表达效应不是直接结合证据，但没有具体反向活性阻止探索。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,确认FLT1使用域并用匹配参照；结合阳性再做激酶/受体功能。
BASELINE_384,C384-025,XRVDGNKRPOAQTN-FQEVSTJZSA-N__CHEMBL2971,ozanimod,JAK2,复发型MS及中重度活动性溃疡性结肠炎,gout,ORIGINAL_BASELINE,REVIEWED,DEFER,ozanimod–JAK2建议后置，免疫通路共现不足以确定直接作用。,痛风遗传关联及排名19。,检索主要把S1P药与JAK抑制剂并列，未找到精确配对；旧说明还用银屑病，须以当前痛风假设为准。,先测纯母药JAK2作用，不能将S1P免疫细胞效应当激酶抑制。,[],"[{""query"": ""\""ozanimod\"" \""JAK2\"""", ""source"": ""web search"", ""outcome"": ""返回机制分类综述和多药列表，无直接配对。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",所列网络来源仅按检索获得片段引用，未阅读全文；非本配对实验会在评价中明示。其余依据本地候选审计记录。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",ozanimod–JAK2的S1P/JAK并列资料不算支持；可作为未知直接作用检验。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,先测纯母药JAK2作用，不能将S1P免疫细胞效应当激酶抑制。
BASELINE_384,C384-026,JJVAPHYEOZSKJZ-JGCGQSQUSA-N__CHEMBL1981,zavegepant,INSR,成人偏头痛急性治疗，不计预防,thyrotoxicosis,ORIGINAL_BASELINE,REVIEWED,DEFER,zavegepant–INSR后置，甲状腺毒症关联离可解释机制较远。,排名9及目标疾病遗传线索。,精确检索未命中；分子量639、受体测量域未知，CGRP原作用不能指向INSR。,明确INSR胞外/激酶域；有成熟对照体系才追加，功能方向单独判定。,[],"[{""query"": ""\""zavegepant\"" \""INSR\"""", ""source"": ""web search"", ""outcome"": ""未检得精确配对来源。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",所列网络来源仅按检索获得片段引用，未阅读全文；非本配对实验会在评价中明示。其余依据本地候选审计记录。,FIRST_RESOLVE,先解决具体问题,"[""ASSAY_UNRESOLVED""]",zavegepant–INSR先明确胞外或激酶域，较大分子量本身不等于不可结合。,可以保留；先解决下述具体问题，再决定可解释的测量方案。,明确INSR胞外/激酶域；有成熟对照体系才追加，功能方向单独判定。
BASELINE_384,C384-027,WCWSTNLSLKSJPK-LKFCYVNXSA-N__CHEMBL1935,cabotegravir,ALDH2,HIV暴露前预防及特定已抑制患者联合rilpivirine短期治疗/注射前导或桥接,gout,ORIGINAL_BASELINE,REVIEWED,CONDITIONAL,cabotegravir–ALDH2可作为成熟酶体系候补。,排名5、痛风遗传关联。,搜索仅出现无关名单共现，无直接测量；阳性近邻0.284有限。,核对ALDH2辅因子和酶活，结合与功能一致才考虑升级。,[],"[{""query"": ""\""cabotegravir\"" \""ALDH2\"""", ""source"": ""web search"", ""outcome"": ""无关会议名单同时出现两词，非配对证据。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",所列网络来源仅按检索获得片段引用，未阅读全文；非本配对实验会在评价中明示。其余依据本地候选审计记录。,EXPLORABLE,仍可探索,"[""ONLY_EVIDENCE_GAP""]",cabotegravir–ALDH2目前只有证据缺口；成熟辅因子酶体系可低成本探索。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,核对ALDH2辅因子和酶活，结合与功能一致才考虑升级。
BASELINE_384,C384-028,UIAGMCDKSXEBJQ-UHFFFAOYSA-N__CHEMBL3991,nimodipine,F7,动脉瘤破裂蛛网膜下腔出血后减少缺血神经缺损,open-angle glaucoma,ORIGINAL_BASELINE,REVIEWED,DEFER,nimodipine–F7后置，病例共现不提供凝血因子结合。,排名5及青光眼关联。,检索病例为F7缺乏者接受nimodipine处理脑血管情况，并非本药F7作用；构建激活状态未知。,先明确F7a而非酶原体系，对照未通过不投入候选。,"[""https://pmc.ncbi.nlm.nih.gov/articles/PMC7974464/""]","[{""query"": ""\""nimodipine\"" \""factor VII\"""", ""source"": ""web search"", ""outcome"": ""病例仅疾病与用药共现，无直接作用。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",所列网络来源仅按检索获得片段引用，未阅读全文；非本配对实验会在评价中明示。其余依据本地候选审计记录。,FIRST_RESOLVE,先解决具体问题,"[""ASSAY_UNRESOLVED"", ""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",nimodipine–F7病例共现非结合；必须先明确活性F7a还是酶原，避免测量对象错位。,可以保留；先解决下述具体问题，再决定可解释的测量方案。,先明确F7a而非酶原体系，对照未通过不投入候选。
BASELINE_384,C384-029,QTGIAADRBBLJGA-UHFFFAOYSA-N__CHEMBL1929,articaine,XDH,含肾上腺素制剂用于牙科局部浸润/传导麻醉,gout,ORIGINAL_BASELINE,REVIEWED,CONDITIONAL,articaine–XDH可保留，但须把ROS清除与酶抑制分开。,本地排名5、痛风关联；检索有局麻药ROS实验线索。,黄嘌呤/XO发光系统信号下降可能来自清除ROS，不等于直接结合或抑制XO。,补尿酸生成等不依赖ROS读出的酶活，再验证匹配人XDH/XO结合。,"[""https://pmc.ncbi.nlm.nih.gov/articles/PMC11286320/""]","[{""query"": ""\""articaine\"" \""xanthine oxidase\"""", ""source"": ""web search"", ""outcome"": ""原始ROS研究片段与其引用提示发光体系，不是直接亲和端点。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",所列网络来源仅按检索获得片段引用，未阅读全文；非本配对实验会在评价中明示。其余依据本地候选审计记录。,FIRST_RESOLVE,先解决具体问题,"[""ASSAY_UNRESOLVED"", ""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",articaine–XDH的ROS下降可能为清除效应，先换不依赖ROS的尿酸生成读出解决机制歧义。,可以保留；先解决下述具体问题，再决定可解释的测量方案。,补尿酸生成等不依赖ROS读出的酶活，再验证匹配人XDH/XO结合。
BASELINE_384,C384-030,UPNUIXSCZBYVBB-JVFUWBCBSA-N__CHEMBL5705,alvimopan,EGLN3,部分肠切除并一期吻合术后促进上下消化道恢复,open-angle glaucoma,ORIGINAL_BASELINE,REVIEWED,DEFER,alvimopan–EGLN3建议后置。,排名6及青光眼遗传关联。,精确搜索无命中；原肠道阿片受体用途与EGLN3调节方向缺桥梁。,只有含所需辅因子的EGLN3体系成熟时再侦察，并补羟化酶功能。,[],"[{""query"": ""\""alvimopan\"" \""EGLN3\"""", ""source"": ""web search"", ""outcome"": ""未定位精确配对来源。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",所列网络来源仅按检索获得片段引用，未阅读全文；非本配对实验会在评价中明示。其余依据本地候选审计记录。,FIRST_RESOLVE,先解决具体问题,"[""ASSAY_UNRESOLVED""]",alvimopan–EGLN3要先确认所需辅因子及羟化酶活性；原机制差异不构成反对。,可以保留；先解决下述具体问题，再决定可解释的测量方案。,只有含所需辅因子的EGLN3体系成熟时再侦察，并补羟化酶功能。
BASELINE_384,C384-031,MOTJMGVDPWRKOC-QPVYNBJUSA-N__CHEMBL5705,atrasentan,EGLN3,高进展风险原发IgA肾病降低蛋白尿；未证实减缓肾功能下降,open-angle glaucoma,ORIGINAL_BASELINE,REVIEWED,DEFER,atrasentan–EGLN3建议后置于证据更明确的酶候选。,排名7、阳性近邻0.272高于阴性0.136。,搜索仅补充数据名单，未获得本配对端点；肾病原用途不是青光眼疗效依据。,查名单对应原始数据，未证成直接作用前不单独建体系。,[],"[{""query"": ""\""atrasentan\"" \""EGLN3\"""", ""source"": ""web search"", ""outcome"": ""出现补充数据名单但无可读配对测量。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",所列网络来源仅按检索获得片段引用，未阅读全文；非本配对实验会在评价中明示。其余依据本地候选审计记录。,EXPLORABLE,仍可探索,"[""ONLY_EVIDENCE_GAP""]",atrasentan–EGLN3名单未提供端点，仅说明缺证据；已有有效体系时仍可探索。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,查名单对应原始数据，未证成直接作用前不单独建体系。
BASELINE_384,C384-032,WBGKWQHBNHJJPZ-LECWWXJVSA-N__CHEMBL1994,desonide,NR3C2,皮质激素敏感皮肤病炎症和瘙痒,nephrotic syndrome,ORIGINAL_BASELINE,REVIEWED,CONDITIONAL,desonide–NR3C2适合作类固醇交叉结合候补，肾病用途应分开。,阳性近邻0.739显著高于阴性0.316，既有深核支持侦察。,搜索专利泛称不能代替人MR数据；所见原始实验为GR，不能移植；局部皮肤药不等于全身肾病候选。,确认MR-LBD与GR选择性，结合阳性后分别测激动拮抗；再论肾病方向。,"[""https://www.sciencedirect.com/science/article/pii/S0021925819801667""]","[{""query"": ""\""desonide\"" \""mineralocorticoid receptor\"""", ""source"": ""web search"", ""outcome"": ""原始研究为GR类固醇识别，未定位本药人MR端点。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",所列网络来源仅按检索获得片段引用，未阅读全文；非本配对实验会在评价中明示。其余依据本地候选审计记录。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE"", ""DISEASE_DIRECTION""]",desonide–NR3C2不能用GR数据或局部用药推断MR肾病效应，MR交叉结合与方向仍值得测。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,确认MR-LBD与GR选择性，结合阳性后分别测激动拮抗；再论肾病方向。
BASELINE_384,C384-033,AYXYPKUFHZROOJ-ZETCQYMHSA-N__CHEMBL1808,pregabalin,ACE,糖尿病周围神经痛、带状疱疹后神经痛、脊髓损伤神经痛；癫痫辅助；纤维肌痛,hypertensive disorder,ORIGINAL_BASELINE,REVIEWED,DEFER,pregabalin–ACE后置于同药MME候补。,高血压遗传关联与排名8。,阴性近邻0.357高于阳性0.230；搜索是ACE抑制剂与pregabalin联用，不是它抑制ACE。,先查直接酶活；不因联用不良反应推定ACE作用。,"[""https://www.jpccr.eu/Evaluation-of-the-combined-treatment-with-pregabalin-and-inhibitors-of-the-renin%2C91611%2C0%2C2.html""]","[{""query"": ""\""pregabalin\"" \""ACE\"" inhibition"", ""source"": ""web search"", ""outcome"": ""原始动物研究为联合给药，未证本药ACE抑制。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",所列网络来源仅按检索获得片段引用，未阅读全文；非本配对实验会在评价中明示。其余依据本地候选审计记录。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",pregabalin–ACE联用信息和较近阴性邻居均非母药ACE阴性；可做酶学探索。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,先查直接酶活；不因联用不良反应推定ACE作用。
BASELINE_384,C384-034,PYGWGZALEOIKDF-UHFFFAOYSA-N__CHEMBL267,etravirine,SRC,经治HIV患者联合抗逆转录病毒治疗,prostate carcinoma,ORIGINAL_BASELINE,REVIEWED,DEFER,etravirine–SRC建议后置，检索存在明显缩写混淆。,本地前列腺癌体细胞关联及排名8。,搜索SRC1/2/3多指核受体共激活因子而非SRC激酶；阳性近邻0.273薄弱。,按SRC UniProt/激酶名称重新核数据，匹配激酶域有直接响应再升级。,[],"[{""query"": ""\""etravirine\"" \""SRC\"" inhibition"", ""source"": ""web search"", ""outcome"": ""检索命中PXR共激活因子SRC及其他NNRTI资料，未获精确SRC激酶测量。"", ""access_scope"": ""SEARCH_RESULT_EXCERPT""}]",所列网络来源仅按检索获得片段引用，未阅读全文；非本配对实验会在评价中明示。其余依据本地候选审计记录。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",etravirine–SRC检索中SRC共激活因子与激酶混淆应去除，未显示真实SRC激酶反证。,可以作为探索性配对测试；常规样品、构建及对照合格后小规模起步。,按SRC UniProt/激酶名称重新核数据，匹配激酶域有直接响应再升级。
